Aadress	ID
Tiigi Kehtna Kehtna vald Raplamaa	2229384
Kinnistu Ala Helme vald Valgamaa	2229386
Maasikmäe talu Kaagjärve Karula vald Valgamaa	2229398
Kalevi 18 Tapa Tapa vald Lääne-Virumaa	2229401
Käo Kristiine Tallinn Harjumaa	2229407
Orgita küla Orgita Märjamaa vald Raplamaa	2229414
Pojengi 12 Paldiski Harjumaa	2229464
Soosilla tee 15 Külitse Ülenurme vald Tartumaa	2229496
Siimuranna Kodavere Pala vald Jõgevamaa	2229497
Reikama Pühalepa vald Hiiumaa	2229498
Murumetsa talu Laguja Nõo vald Tartumaa	2229528
Nõo vald Laguja Murumetsa talu Tartu Tartumaa	2229529
Mõõga tee 9 Järveküla Rae vald Harjumaa	2229575
Mõõga tee 10 Järveküla Rae vald Harjumaa	2229576
Mõõga tee 11 Järveküla Rae vald Harjumaa	2229577
Mõõga tee 12 Järveküla Rae vald Harjumaa	2229578
Mõõga tee 14 Järveküla Rae vald Harjumaa	2229579
Mõõga tee 15 Järveküla Rae vald Harjumaa	2229580
Mõõga tee 17 Järveküla Rae vald Harjumaa	2229581
Mõõga tee 22 Järveküla Rae vald Harjumaa	2229582
Mõõga tee 9 Järveküla Rae vald Harjumaa	2229586
Mõõga tee 12 Järveküla Rae vald Harjumaa	2229589
Mõõga tee 14 Järveküla Rae vald Harjumaa	2229590
Mõõga tee 15 Järveküla Rae vald Harjumaa	2229591
Mõõga tee 22 Järveküla Rae vald Harjumaa	2229593
Noole tee 4 Järveküla Rae vald Harjumaa	2229595
Noole tee 8 Järveküla Rae vald Harjumaa	2229598
Noole tee 10 Järveküla Rae vald Harjumaa	2229599
Noole tee 12a Järveküla Rae vald Harjumaa	2229601
Vasara tee 6a Järveküla Rae vald Harjumaa	2229612
Vibu tee 3a Järveküla Rae vald Harjumaa	2229614
Vibu tee 7 Järveküla Rae vald Harjumaa	2229615
Kollo Ninasi Lohusuu vald Ida-Virumaa	2229619
Uus 7 Luunja Luunja vald Tartumaa	2229623
Mäeotsa tee Tallinn Harjumaa	2229679
Mäeotsa tee Peetri Rae vald Harjumaa	2229680
Pihlakavälja * Kalvi Aseri vald Ida-Virumaa	2229716
Kirna Türi vald Järvamaa	2229719
Kiideva Lahe Kiideva Ridala vald Läänemaa	2229720
Marguse Vasta Viru-Nigula vald Lääne-Virumaa	2229722
Kullikopli talu Hirmuküla Karksi vald Viljandimaa	2229733
valuoja pst Viljandi Viljandimaa	2229739
Vilde 18 Rakvere Lääne-Virumaa	2229749
Kehala Vinni vald Lääne-Virumaa	2229765
Kikkapuu tee 8 Pirita Tallinn Harjumaa	2229782
Ploomi 8 Sindi Pärnumaa	2229800
Roosi Matka Lüganuse vald Ida-Virumaa	2229802
Nõmme Varja Lüganuse vald Ida-Virumaa	2229804
Kooli tn Tõrva Valgamaa	2229807
Jaanilille tee 7a Pirita Tallinn Harjumaa	2229808
Laadi tee Uulu Tahkuranna vald Pärnumaa	2229813
Väljaotsa Vändra vald Pärnumaa	2229814
Pääsupesa Õru Õru vald Valgamaa	2229816
Orra-Karli Piiri Hummuli vald Valgamaa	2229828
Uus 37 Valga Valgamaa	2229831
Võnnu 21 Valga Valgamaa	2229832
Kevade 3 Valga Valgamaa	2229833
Raudteeääre Väheru Karula vald Valgamaa	2229834
Odra 1 Valga Valgamaa	2229836
E.Enno 8 Valga Valgamaa	2229837
Viljandi 6 Valga Valgamaa	2229838
Leiva 2 Valga Valgamaa	2229840
Ridaküla Puhja vald Tartumaa	2229854
Kellukese põik 5 Tõrvandi Ülenurme vald Tartumaa	2229882
Käli tee 6 Kuusalu Kuusalu vald Harjumaa	2229915
Käli tee 6 Kuusalu Kuusalu vald Harjumaa	2229916
Ringi 14 Maardu Harjumaa	2229922
Tänassilma Tänassilma Viljandi vald Viljandimaa	2229931
Müta tee Vahi Tartu vald Tartumaa	2229952
Kalda Kadrina Kadrina vald Lääne-Virumaa	2229961
Kivimurru 4 Rakvere Lääne-Virumaa	2229962
Tõusu 9a Rakvere Lääne-Virumaa	2229964
Tuule 13 Rakvere Lääne-Virumaa	2229965
Vahtra pst 5 Rakvere Lääne-Virumaa	2229966
Raja tn. Tammelinn Tartu Tartumaa	2229972
Raudtee 10 Tsirguliina Tõlliste vald Valgamaa	2230051
Lõuna 18 Valga Valgamaa	2230052
Veski 30 Antsla Antsla vald Võrumaa	2230056
Roobuka põik Roobuka Saku vald Harjumaa	2230062
Raadiku Reiu Tahkuranna vald Pärnumaa	2230068
Kaare Abja-Paluoja Abja vald Viljandimaa	2230162
Rohuneeme Viimsi vald Harjumaa	2230164
Hiie põik 2/1 Pirita Tallinn Harjumaa	2230169
Mustika talu Keskranna Lääne-Saare vald Saaremaa	2230172
Tihase 12A Kristiine Tallinn Harjumaa	2230178
Tööstuse Elva Tartumaa	2230179
Tihase Tammelinn Tartu Tartumaa	2230183
Pilviku tee 1 Patika Rae vald Harjumaa	2230195
Neiuvaiba tee 4 Pirita Tallinn Harjumaa	2230226
Kummeli tee 42 Pirita Tallinn Harjumaa	2230254
Kasula Hellamaa Muhu vald Saaremaa	2230263
Käolina 1 Nõmme Tallinn Harjumaa	2230287
Künnapuu 28 Pirita Tallinn Harjumaa	2230289
Käärasoo 8 Paikuse Paikuse vald Pärnumaa	2230308
Varbla 20 Tõstamaa Tõstamaa vald Pärnumaa	2230309
Voorepera Lüganuse vald Ida-Virumaa	2230311
Kuuse 1 Kadapiku Kadrina vald Lääne-Virumaa	2230312
Eriku - vahetusvõimalused . Kergu Kaisma vald Pärnumaa	2230314
Õnnesaare Randivälja Tori vald Pärnumaa	2230315
Ergarra Ünnaste Vändra vald Pärnumaa	2230316
Vintri Ulliste Vintri Salme vald Saaremaa	2230317
Karusselli 65 Pärnu Pärnumaa	2230329
Kiriku 27 Kallaste Tartumaa	2230335
Väike-Kareda Koigi vald Järvamaa	2230370
Kanarbiku 20 Alajõe Alajõe vald Ida-Virumaa	2230371
Sepakuru 20 Ropka Tartu Tartumaa	2230373
Araku Tõrva Valgamaa	2230387
Tähe Elva Tartumaa	2230391
Talviku 20a Kristiine Tallinn Harjumaa	2230456
 Pärnu Pärnumaa	2230458
Illari Akste Ahja vald Põlvamaa	2230471
Priimula Mähe Pirita Tallinn Harjumaa	2230488
Vainonurga Külitse Ülenurme vald Tartumaa	2230491
Humala 4 Pärnu Pärnumaa	2230562
Tabraku Kelu Lihula vald Läänemaa	2230569
Murrutalu Urissaare Häädemeeste vald Pärnumaa	2230588
Jõe 16 Türi Türi vald Järvamaa	2230592
Vasara põik 7 Ropka Tartu Tartumaa	2230598
Linnamäe Vilina Jõgeva vald Jõgevamaa	2230603
Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa	2230609
Meose tee. Saarde Saarde vald Pärnumaa	2230611
Soo 10 Elva Tartumaa	2230632
Soo 10 Elva Tartumaa	2230633
Peenra 10 Saue Harjumaa	2230679
Ränduri 30 Nõmme Tallinn Harjumaa	2230683
Tähe 23 Nõmme Tallinn Harjumaa	2230689
Kraavi tee 11 Ääsmäe Saue vald Harjumaa	2230700
Nurme 24 Kohila Kohila vald Raplamaa	2230785
Vanamõisa Saue vald Harjumaa	2230802
Hommiku 34 Tiskre Tabasalu Harku vald Harjumaa	2230834
Vanamõisa Saue vald Harjumaa	2230844
Risti Talu Pihali küla Kernu Kernu vald Harjumaa	2230864
Illi Tõruvere Alatskivi vald Tartumaa	2230868
Side Jõhvi Jõhvi vald Ida-Virumaa	2230921
Nissi tee 79a Riisipere Nissi vald Harjumaa	2230932
Rassi Türi vald Järvamaa	2230938
Eisma Vihula vald Lääne-Virumaa	2230939
Muna Nüpli Otepää vald Valgamaa	2230960
Kõpu Viljandi Viljandimaa	2230973
Riia mnt. 89 Viljandi Viljandimaa	2230980
Kiriku 35 Kallaste Tartumaa	2230987
Paruni 83 Uus eramu Ülenurme asulas Ülenurme Ülenurme vald Tartumaa	2230998
  Sohlu Vändra vald Pärnumaa	2231004
Paruni 83 Uus eramu Ülenurme asulas Tartu Tartumaa	2231010
Illari Akste Ahja vald Põlvamaa	2231022
K.Veeberi 12 Ihaste Tartu Tartumaa	2231023
Rakvere tee 3 Võsu Vihula vald Lääne-Virumaa	2231029
Sõstra tee Haabneeme Viimsi vald Harjumaa	2231030
Sarapiku Saue Harjumaa	2231032
Oti Pallika Vigala vald Raplamaa	2231033
Mutiku 10 Külitse Ülenurme vald Tartumaa	2231035
Tehnika 15 Türi Türi vald Järvamaa	2231036
Tallinna 42 Paide Järvamaa	2231057
Meremärgi tee 10 Püünsi Viimsi vald Harjumaa	2231065
Jaagu Vätse Ridala vald Läänemaa	2231066
Nabala tee 27 Kiili Kiili vald Harjumaa	2231069
Maidla Mahlamäe Rapla vald Raplamaa	2231070
Suvila 35 Nõmme Tallinn Harjumaa	2231106
Rohtmaa Mõra Haaslava vald Tartumaa	2231126
Heina põik Võru Võrumaa	2231162
Silla 4 Rebala Jõelähtme vald Harjumaa	2231222
Kadaka tee 6   Kulna Keila vald Harjumaa	2231233
Mesika 45 Pirita Tallinn Harjumaa	2231266
Mesika 45 Pirita Tallinn Harjumaa	2231270
Mesika 45 Pirita Tallinn Harjumaa	2231271
Siili 1 Tabasalu Harku vald Harjumaa	2231278
Siili 1 Tabasalu Harku vald Harjumaa	2231281
Siili 1 Tabasalu Harku vald Harjumaa	2231282
Linnu tee 16 Kristiine Tallinn Harjumaa	2231316
Vene tn 26 Viljandi Viljandimaa	2231377
Nüssaku Atla Lääne-Saare vald Saaremaa	2231385
Loopera tee 49 Rae vald Harjumaa	2231393
Ääre 13 Elva Tartumaa	2231398
Jaarli tee 8 Tutermaa Harku vald Harjumaa	2231469
Mäe tee 13 Lohusalu Keila vald Harjumaa	2231487
Õuna 16 Pärnu Pärnumaa	2231488
Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2231494
Türi Türi vald Järvamaa	2231554
Vaba  Karlova Tartu Tartumaa	2231557
Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2231565
Vasula tee Kõrveküla Tartu vald Tartumaa	2231571
Loigu talu Rae Rae vald Harjumaa	2231575
Külaniidu tee Rohuneeme Viimsi vald Harjumaa	2231576
Saare - Kalda Surju vald Pärnumaa	2231583
Mäeotsa tee 8 Laadi Tahkuranna vald Pärnumaa	2231584
Pärnjõe Pajuste Pärnjõe Vändra vald Pärnumaa	2231585
Lalsi Lalsi Kolga-Jaani vald Viljandimaa	2231590
Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2231595
Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2231596
Vahe Viljandi Viljandimaa	2231600
Jakobsoni Viljandi Viljandimaa	2231605
 7a Rakvere Lääne-Virumaa	2231613
Narva tn 48 Rakvere Lääne-Virumaa	2231614
Ranna tn. 16 Kärdla Hiiu vald Hiiumaa	2231633
Ala Helme vald Valgamaa	2231642
Orhidee 4 Viimsi Viimsi vald Harjumaa	2231646
Hallikivi tee 12 Tammneeme Viimsi vald Harjumaa	2231670
Mõraste Märjamaa vald Raplamaa	2231697
Paidra Paidra Lasva vald Võrumaa	2231701
Kristle tee 3 Püünsi Viimsi vald Harjumaa	2231742
Teigari tee 2 Tammneeme Tammneeme Viimsi vald Harjumaa	2231763
Räägu Sauga vald Pärnumaa	2231779
Melliste paisjärve kaldal Tartu Tartumaa	2231787
Kadaka tee 6   Kulna Keila vald Harjumaa	2231814
Teelahkme Lepiksaare Avinurme vald Ida-Virumaa	2231833
Sarapuu 19 Tabasalu Harku vald Harjumaa	2231836
Karusambla tee Leppneeme Viimsi vald Harjumaa	2231848
Jaama eidapere kehtna vald Eidapere Kehtna vald Raplamaa	2231854
Kopli 5 Viljandi Viljandimaa	2231893
Kärneri Elva Tartumaa	2231896
Tiigi 28 Valga Valgamaa	2231915
Valka kihelkond Vijciema küla Vijemeži 4 Valga Valgamaa	2231916
Pargi Lüganuse Lüganuse vald Ida-Virumaa	2231923
Lõo tee 11 Järveküla Rae vald Harjumaa	2231927
Kiviõli tee Lüganuse Lüganuse vald Ida-Virumaa	2231929
Nelli Tõhela Tõstamaa vald Pärnumaa	2231942
Annuse Varbevere Palamuse vald Jõgevamaa	2231960
Lentsi Liivoja Jõgeva vald Jõgevamaa	2231961
Sõpruse tee 6 Suurupi Harku vald Harjumaa	2231987
Pikasilla Põdrala vald Valgamaa	2231989
Uku põik Pärnu Pärnumaa	2231991
Kopli Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2232001
Kase Kasti Märjamaa vald Raplamaa	2232002
Lootuse tee 6 Metsakasti Viimsi vald Harjumaa	2232009
Kesk 1 Tamsalu Tamsalu vald Lääne-Virumaa	2232011
Ööbiku 10 Tapa Tapa vald Lääne-Virumaa	2232012
Larase Fällarna Vormsi vald Läänemaa	2232020
Lohu Pirgu Juuru vald Raplamaa	2232021
Esplanaadi 26 Pärnu Pärnumaa	2232030
Spordi Keila Harjumaa	2232031
Väike-Lokulaane Võrumõisa Võru vald Võrumaa	2232037
Sihi 78 Õie kvartal Nõmme Tallinn Harjumaa	2232041
Pojengi 12 Paldiski Harjumaa	2232112
Rookopli 2 Kärdla Hiiu vald Hiiumaa	2232132
Koidula Türi Türi vald Järvamaa	2232150
Seedri tee 31 Jüri Rae vald Harjumaa	2232153
Jaani-Mursi talu Tänassilma Viljandi vald Viljandimaa	2232169
Uueveski tee Viljandi Viljandimaa	2232178
Tallinna Paide Järvamaa	2232181
Põllu Paide Järvamaa	2232182
Niidu Võhma Viljandimaa	2232190
Tormilinnu tee Püünsi Viimsi vald Harjumaa	2232205
Sootalu tee 15 Manniva Jõelähtme vald Harjumaa	2232219
Luka . Kalitsa Koeru vald Järvamaa	2232245
Kõivu tn. 9 Luige Kiili vald Harjumaa	2232270
Nurmeaia tee 17 Eametsa Sauga vald Pärnumaa	2232341
Delfiini Maidla Maidla Saue vald Harjumaa	2232381
Kõivu Luige Kiili vald Harjumaa	2232387
Männimäe Laitse Kernu vald Harjumaa	2232390
Paadi tee 11 Lindi Audru vald Pärnumaa	2232411
Paadi tee 11 Lindi Audru vald Pärnumaa	2232414
Ääre Paikuse vald Pärnumaa	2232430
Ääre Paikuse vald Pärnumaa	2232434
Ääre Pärnu Pärnumaa	2232436
Ääre Pärnu Pärnumaa	2232438
Paadi tee 11 Lindi Audru vald Pärnumaa	2232441
Laeva- Aasa Konuvere Märjamaa vald Raplamaa	2232448
Paadi tee 11 Lindi Audru vald Pärnumaa	2232450
Laeva- Aasa Konuvere Märjamaa vald Raplamaa	2232451
 13 Paadi tee Lindi Audru vald Pärnumaa	2232454
 13 Paadi tee Lindi Audru vald Pärnumaa	2232456
Paadi tee 11 Lindi Audru vald Pärnumaa	2232460
Ääre Paikuse vald Pärnumaa	2232477
Ääre Pärnu Pärnumaa	2232484
Ääre Paikuse vald Pärnumaa	2232485
Ääre Paikuse vald Pärnumaa	2232490
Ääre Pärnu Pärnumaa	2232492
Laeva- Aasa Konuvere Märjamaa vald Raplamaa	2232494
Ääre Pärnu Pärnumaa	2232495
 13 Paadi tee Lindi Audru vald Pärnumaa	2232497
Laeva- Aasa Konuvere Märjamaa vald Raplamaa	2232501
 13 Paadi tee Lindi Audru vald Pärnumaa	2232503
Laeva- Aasa Konuvere Märjamaa vald Raplamaa	2232505
 13 Paadi tee Lindi Audru vald Pärnumaa	2232506
Allikoja Külitse Ülenurme vald Tartumaa	2232536
Heina põik Võru Võrumaa	2232548
Lehe Jaamamõisa Tartu Tartumaa	2232575
Lehe Tartu Tartumaa	2232576
Lootuse 18 Karlova Tartu Tartumaa	2232580
Valgjärve kaldal Valgjärve Valgjärve vald Põlvamaa	2232583
Võrse 6 Kristiine Tallinn Harjumaa	2232585
 23 Kadrina Kadrina vald Lääne-Virumaa	2232617
Taganiidu tee 23 Randvere Viimsi vald Harjumaa	2232633
Nooruse 51a Kuressaare Saaremaa	2232660
Õhtu tee 3 Laadi Tahkuranna vald Pärnumaa	2232667
Tartu mnt 4 (1/4 kaasomandiosa) 4 Raja Kasepää vald Jõgevamaa	2232674
Künka tee Pulli Sauga vald Pärnumaa	2232681
Tarmeli Vilivere Kohila vald Raplamaa	2232685
Kase talu Vahakõnnu Raikküla vald Raplamaa	2232694
Kaberneeme Jõelähtme vald Harjumaa	2232695
Kaberneeme Jõelähtme vald Harjumaa	2232696
Lauküla Sangaste vald Valgamaa	2232701
Viljandi mnt Lelle Kehtna vald Raplamaa	2232707
Nugise tee Haabneeme Viimsi vald Harjumaa	2232717
Mikitamäe Mikitamäe vald Põlvamaa	2232736
Nooruse 51 Kuressaare Saaremaa	2232746
A. Johani Ihaste Tartu Tartumaa	2232756
Kuuseke Kabina Luunja vald Tartumaa	2232759
Nooruse 6 Aseri Aseri vald Ida-Virumaa	2232768
Helgi tee Vääna-Jõesuu Harku vald Harjumaa	2232779
Künnapuu 12 Rae vald Harjumaa	2232780
Mesika Käärdi Rõngu vald Tartumaa	2232790
Mesika Elva Tartumaa	2232791
Pargi 3 Puhja Puhja vald Tartumaa	2232811
Kase 5 Võru Võrumaa	2232813
Sulevi 6 Võru Võrumaa	2232819
Karukella 11 Laulasmaa Keila vald Harjumaa	2232867
Aia 52 Tõrvandi Ülenurme vald Tartumaa	2232928
Lumemarja tee 10 Haabneeme Viimsi vald Harjumaa	2232942
Tallinna mnt 2 Raasiku Raasiku vald Harjumaa	2232954
Tallinna mnt Raasiku Raasiku vald Harjumaa	2232955
Aia 52 Tõrvandi Tartu Tartumaa	2232980
Oja Laoküla Keila vald Harjumaa	2232987
Vao tee 4 Türisalu Harku vald Harjumaa	2233117
Pärgma tee 12 Türisalu Harku vald Harjumaa	2233118
Jaama eidapere kehtna vald Eidapere Kehtna vald Raplamaa	2233119
Sireli väikekoht 19 Vahetus 3-toal.korter Laulasmaa Keila vald Harjumaa	2233128
Türi Türi vald Järvamaa	2233137
 mnt. 7 Roela Vinni vald Lääne-Virumaa	2233143
Karikakra Tõrvandi Ülenurme vald Tartumaa	2233144
Suve-Talu 1 Koogu Aseri vald Ida-Virumaa	2233150
Rasina Mooste vald Põlvamaa	2233152
Mäesilla - Holvandi Põlva vald Põlvamaa	2233153
Maarjatähe 16 Räni Ülenurme vald Tartumaa	2233154
Mängu 1 Narva Ida-Virumaa	2233195
Vahtramäe tee 11 Pirita Tallinn Harjumaa	2233205
Martsa küla Martsa Toila vald Ida-Virumaa	2233210
Uue-Saarma Liigvalla Rakke vald Lääne-Virumaa	2233216
Tähe Elva Tartumaa	2233230
Konora Pusku Ridala vald Läänemaa	2233231
Sula 3 Narva Ida-Virumaa	2233242
Sihi 32 Nõmme Tallinn Harjumaa	2233282
Kajuoja Rütavere Sauga vald Pärnumaa	2233303
Ukumäe Kiiu Kuusalu vald Harjumaa	2233305
Kanarbiku 7 Rakvere Lääne-Virumaa	2233312
Jumika tee 29 Pirita Tallinn Harjumaa	2233316
Lodumetsa tee 54 Pirita Tallinn Harjumaa	2233325
Kivinuki tee 21 Rae Rae vald Harjumaa	2233327
Siimu Tuulna Keila vald Harjumaa	2233329
Soinaste Tartu Tartumaa	2233354
Soinaste Tammelinn Tartu Tartumaa	2233355
Sirelike - Kivi-Vigala Vigala vald Raplamaa	2233475
Tammiku tee Pringi Viimsi vald Harjumaa	2233492
Jumika tee 29 Pirita Tallinn Harjumaa	2233494
Tallinna mnt 23 Lihula vald Läänemaa	2233502
Nõlvaku Kõrtsialuse Aseri vald Ida-Virumaa	2233518
Laadamäe tn 1 Uusküla Rapla Rapla vald Raplamaa	2233557
Langli Krootuse Kõlleste vald Põlvamaa	2233558
KivImäe 2   Muraste Harku vald Harjumaa	2233578
Põlde Paatsalu Varbla vald Pärnumaa	2233608
Ida Männiku talu Voose Anija vald Harjumaa	2233658
Vahe tee 24 Vissi Nõo vald Tartumaa	2233680
Kuubi 2 Pankrannik Muraste Harku vald Harjumaa	2233687
Kalda Kadrina Kadrina vald Lääne-Virumaa	2233705
Tõusu 9a Rakvere Lääne-Virumaa	2233706
Kalda 36 Külitse Ülenurme vald Tartumaa	2233707
Kivimäe talu Perila Raasiku vald Harjumaa	2233715
Marjamäe küla Marjamäe Tarvastu vald Viljandimaa	2233761
Järva-Jaani vald Järvamaa	2233774
Kütuse 7 Rakvere Lääne-Virumaa	2233775
Roheline 23 Sindi Pärnumaa	2233776
Kõvaküla Karksi vald Viljandimaa	2233780
Aukamäe 22 Keila Harjumaa	2233814
Postiranna Kasepää Kasepää vald Jõgevamaa	2233819
Kaluri 7 Mustvee Jõgevamaa	2233826
Iira küla Iira Rapla vald Raplamaa	2233827
Silla Hõreda Juuru vald Raplamaa	2233828
Kivistiku Rääsa Lüganuse vald Ida-Virumaa	2233836
Tõnumaa Vigala vald Raplamaa	2233838
Oti tee Tuhala Kose vald Harjumaa	2233859
Jumika tee 29 Pirita Tallinn Harjumaa	2233870
Oti tee 17 Kilksama Sauga vald Pärnumaa	2233928
Pärnjõe Pajuste Pärnjõe Vändra vald Pärnumaa	2233931
Hipodroomi Ihaste Tartu Tartumaa	2233954
Mustvee mnt Jõgeva Jõgevamaa	2233973
Vaikne 23 Keila Harjumaa	2233996
Udeselja 14 Pirita Tallinn Harjumaa	2233997
Sookäpa tee Metsanurme Saku vald Harjumaa	2234009
Välja 11 Valga Valgamaa	2234013
Kõlviku tee 4 Pirita Tallinn Harjumaa	2234017
Aste küla Lääne-Saare vald Saaremaa	2234019
Mähe-Kaasiku tee 44 Pirita Tallinn Harjumaa	2234022
Paide 45 Türi Türi vald Järvamaa	2234035
Õnnemaa Surju Surju vald Pärnumaa	2234039
Olevi 9 Nõmme Tallinn Harjumaa	2234058
Lepa tn 8 Haapsalu Läänemaa	2234060
Vanamõisa tee Saue vald Harjumaa	2234073
Põhja 8 Elva Tartumaa	2234075
Valkla Kuusalu vald Harjumaa	2234077
Tuletõrje 4 Elva Tartumaa	2234084
Tamme 11 Antsla Antsla vald Võrumaa	2234088
Tihase Tammelinn Tartu Tartumaa	2234093
Toominga Ropka Tartu Tartumaa	2234100
Valgjärve kaldal Valgjärve Valgjärve vald Põlvamaa	2234113
J.Kärneri 6 Elva Tartumaa	2234123
Paruni 6 Ülenurme keskuses Tartu Tartumaa	2234137
Sookäpa tee 4 Metsanurme Saku vald Harjumaa	2234139
Sookäpa tee 4 Metsanurme Saku vald Harjumaa	2234140
Lepiku Kloostrimetsa Pirita Tallinn Harjumaa	2234161
Paruni 6 Ülenurme keskuses Ülenurme Ülenurme vald Tartumaa	2234164
Tanni tee Tiskre Harku vald Harjumaa	2234187
Lepiku tee 63 Pirita Tallinn Harjumaa	2234259
Tammiku 9 Uusküla Jõelähtme vald Harjumaa	2234261
Toomi põik 1 Veskiküla Vasalemma vald Harjumaa	2234262
Tuletõrje 2 Elva Tartumaa	2234353
J.Kärneri 6 Elva Tartumaa	2234361
Germani Patika Tapa vald Lääne-Virumaa	2234377
Tirtsu Imukvere Palamuse vald Jõgevamaa	2234385
Ülevälja Raikküla Raikküla vald Raplamaa	2234406
Kaarlimäe 4 Tõrva Valgamaa	2234408
Otti talu Velise Märjamaa vald Raplamaa	2234409
Lasteaia põik 8 Ardu Kose vald Harjumaa	2234426
 Haabersti Tallinn Harjumaa	2234439
Käärasoo tee 35 Paikuse Paikuse vald Pärnumaa	2234452
Rooli tee 26 Laadi Tahkuranna vald Pärnumaa	2234463
Kesk-Kaare Viljandi Viljandimaa	2234471
Tobraselja Viljandi vald Viljandimaa	2234474
Valga Tõrva Valgamaa	2234478
Kadastiku Laheküla Pihtla vald Saaremaa	2234480
Kadastiku Laheküla Pihtla vald Saaremaa	2234496
Kalda 73 Raja Kasepää vald Jõgevamaa	2234506
Toomiku tee Pirita Tallinn Harjumaa	2234507
Benito Agirre 16 Mustvee Jõgevamaa	2234509
Lodumetsa tee 13 Pirita Tallinn Harjumaa	2234515
Tetra 2 Muraste Harku vald Harjumaa	2234522
Kohhi Uhtjärve Urvaste vald Võrumaa	2234538
Lassitamme Pala Türi vald Järvamaa	2234540
Kuu Pärnu Pärnumaa	2234582
Vabaõhukooli tee 6 Pirita Tallinn Harjumaa	2234602
Jõe 8A Keila Harjumaa	2234606
Marja Elva Tartumaa	2234655
Mätasselja Lääne-Saare vald Saaremaa	2234681
Oja tee 3 Uusküla Alajõe vald Ida-Virumaa	2234699
Tartu mnt 34 Jõhvi Jõhvi vald Ida-Virumaa	2234710
Valka Kuru 9A Valga Valgamaa	2234719
Eesküla Rakvere vald Lääne-Virumaa	2234723
Männimäe Saku Saku vald Harjumaa	2234726
Arturi Leipste Saarde vald Pärnumaa	2234729
Kuusiku . Ridaküla Rapla vald Raplamaa	2234731
Kaasiku Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2234737
Kiisa 1 Leevaku Räpina vald Põlvamaa	2234770
Uustalu 1 Kose Kose vald Harjumaa	2234801
Vanamõisa Põdrala vald Valgamaa	2234847
Roosi Tsirguliina Tõlliste vald Valgamaa	2234848
Koidu Tõrva Valgamaa	2234850
Pardi Pärnu Pärnumaa	2234888
Vao tee 4 Türisalu Harku vald Harjumaa	2234915
Heina põik Võru Võrumaa	2234935
Suntsi tee 11 Etsaste Nõo vald Tartumaa	2234937
Elvast 5km.- Nõo vald Etsaste Suntsi tee 11 Elva Tartumaa	2234938
Loopera tee 49 Rae vald Harjumaa	2234941
Metsa 7 Kose-Uuemõisa Kose vald Harjumaa	2234964
Tartu mnt 9 Roela Vinni vald Lääne-Virumaa	2234965
Põllu tee Iru Jõelähtme vald Harjumaa	2234970
Edise Jõhvi vald Ida-Virumaa	2234971
Loosalu-Truia Vana-Kaiu Kaiu vald Raplamaa	2234975
Köstri Viljandi Viljandimaa	2235011
Postikooli Tahkuranna vald Pärnumaa	2235017
Tartu mnt Põltsamaa Jõgevamaa	2235020
Vihtra küla Vihtra Vändra vald Pärnumaa	2235048
Kalda Mangu Hiiu vald Hiiumaa	2235061
Päevalille tee 54 Maardu Harjumaa	2235062
Kõo Helbi Meremäe vald Võrumaa	2235071
Tutermaa küla Harku vald Harjumaa	2235083
Patika Patika Tapa vald Lääne-Virumaa	2235091
Veetorni tn 3 Kesklinn Pärnu Pärnumaa	2235106
Loode Keila Harjumaa	2235109
Viigi tee 7 Reiu Tahkuranna vald Pärnumaa	2235119
Kolmiku 20/1 Muraste Harku vald Harjumaa	2235145
Kolmiku 20/2 Muraste Harku vald Harjumaa	2235147
Pähna Tartu Tartumaa	2235187
Vanamõisa tee 22 Vanamõisa Saue vald Harjumaa	2235190
Oja Tealama Torma vald Jõgevamaa	2235225
Mäealuste Järise Mustjala vald Saaremaa	2235230
Kodusalu tee 1 Nõmme Tallinn Harjumaa	2235234
Kruusa Purdi Paide vald Järvamaa	2235243
Jõe Elva Tartumaa	2235281
Vana-Tartu mnt 5 Kesklinn Tallinn Harjumaa	2235283
Tanni tee Tiskre Haabersti Tallinn Harjumaa	2235310
Ida tee 28 Pirita Tallinn Harjumaa	2235342
Mustasauna tee 5 Muuga roheline piirkond Muuga Viimsi vald Harjumaa	2235366
Ameerika tee 1 Kurna Rae vald Harjumaa	2235373
Looklev tee 6 Pirita Tallinn Harjumaa	2235400
Vana-Tamme Kurna Rae vald Harjumaa	2235401
Edela 4 Nõmme Tallinn Harjumaa	2235403
Männituka tee Saku Saku vald Harjumaa	2235424
Ristikangru 45 Manniva Jõelähtme vald Harjumaa	2235425
Merivälja väikekoht 50 Laulasmaa Keila vald Harjumaa	2235426
Troll 8 Laitse Kernu vald Harjumaa	2235427
Konnati Kiini Viljandi vald Viljandimaa	2235429
Pillapalu Pillapalu Anija vald Harjumaa	2235448
Nurmenuku Rapla Rapla vald Raplamaa	2235464
Kille tee Veskimäe Abja vald Viljandimaa	2235485
